image_file_path,image_id,image_class,annotation_file_path,annotation_id,annotation_class,annotation_breed,label
Images/n02113186-Cardigan/n02113186_13413.jpg,n02113186_13413,n02113186,Annotation/n02113186-Cardigan/n02113186_13413,n02113186_13413,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_13424.jpg,n02113186_13424,n02113186,Annotation/n02113186-Cardigan/n02113186_13424,n02113186_13424,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_13484.jpg,n02113186_13484,n02113186,Annotation/n02113186-Cardigan/n02113186_13484,n02113186_13484,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_13533.jpg,n02113186_13533,n02113186,Annotation/n02113186-Cardigan/n02113186_13533,n02113186_13533,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_1447.jpg,n02113186_1447,n02113186,Annotation/n02113186-Cardigan/n02113186_1447,n02113186_1447,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_1529.jpg,n02113186_1529,n02113186,Annotation/n02113186-Cardigan/n02113186_1529,n02113186_1529,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_1594.jpg,n02113186_1594,n02113186,Annotation/n02113186-Cardigan/n02113186_1594,n02113186_1594,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_1612.jpg,n02113186_1612,n02113186,Annotation/n02113186-Cardigan/n02113186_1612,n02113186_1612,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_1695.jpg,n02113186_1695,n02113186,Annotation/n02113186-Cardigan/n02113186_1695,n02113186_1695,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2211.jpg,n02113186_2211,n02113186,Annotation/n02113186-Cardigan/n02113186_2211,n02113186_2211,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_225.jpg,n02113186_225,n02113186,Annotation/n02113186-Cardigan/n02113186_225,n02113186_225,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2413.jpg,n02113186_2413,n02113186,Annotation/n02113186-Cardigan/n02113186_2413,n02113186_2413,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2419.jpg,n02113186_2419,n02113186,Annotation/n02113186-Cardigan/n02113186_2419,n02113186_2419,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2431.jpg,n02113186_2431,n02113186,Annotation/n02113186-Cardigan/n02113186_2431,n02113186_2431,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2433.jpg,n02113186_2433,n02113186,Annotation/n02113186-Cardigan/n02113186_2433,n02113186_2433,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2499.jpg,n02113186_2499,n02113186,Annotation/n02113186-Cardigan/n02113186_2499,n02113186_2499,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2617.jpg,n02113186_2617,n02113186,Annotation/n02113186-Cardigan/n02113186_2617,n02113186_2617,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2635.jpg,n02113186_2635,n02113186,Annotation/n02113186-Cardigan/n02113186_2635,n02113186_2635,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2860.jpg,n02113186_2860,n02113186,Annotation/n02113186-Cardigan/n02113186_2860,n02113186_2860,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2911.jpg,n02113186_2911,n02113186,Annotation/n02113186-Cardigan/n02113186_2911,n02113186_2911,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2982.jpg,n02113186_2982,n02113186,Annotation/n02113186-Cardigan/n02113186_2982,n02113186_2982,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_2994.jpg,n02113186_2994,n02113186,Annotation/n02113186-Cardigan/n02113186_2994,n02113186_2994,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_3049.jpg,n02113186_3049,n02113186,Annotation/n02113186-Cardigan/n02113186_3049,n02113186_3049,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_3118.jpg,n02113186_3118,n02113186,Annotation/n02113186-Cardigan/n02113186_3118,n02113186_3118,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_314.jpg,n02113186_314,n02113186,Annotation/n02113186-Cardigan/n02113186_314,n02113186_314,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_3169.jpg,n02113186_3169,n02113186,Annotation/n02113186-Cardigan/n02113186_3169,n02113186_3169,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_3178.jpg,n02113186_3178,n02113186,Annotation/n02113186-Cardigan/n02113186_3178,n02113186_3178,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_3457.jpg,n02113186_3457,n02113186,Annotation/n02113186-Cardigan/n02113186_3457,n02113186_3457,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_377.jpg,n02113186_377,n02113186,Annotation/n02113186-Cardigan/n02113186_377,n02113186_377,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_3832.jpg,n02113186_3832,n02113186,Annotation/n02113186-Cardigan/n02113186_3832,n02113186_3832,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_3857.jpg,n02113186_3857,n02113186,Annotation/n02113186-Cardigan/n02113186_3857,n02113186_3857,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_440.jpg,n02113186_440,n02113186,Annotation/n02113186-Cardigan/n02113186_440,n02113186_440,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4422.jpg,n02113186_4422,n02113186,Annotation/n02113186-Cardigan/n02113186_4422,n02113186_4422,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4480.jpg,n02113186_4480,n02113186,Annotation/n02113186-Cardigan/n02113186_4480,n02113186_4480,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4536.jpg,n02113186_4536,n02113186,Annotation/n02113186-Cardigan/n02113186_4536,n02113186_4536,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4563.jpg,n02113186_4563,n02113186,Annotation/n02113186-Cardigan/n02113186_4563,n02113186_4563,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4589.jpg,n02113186_4589,n02113186,Annotation/n02113186-Cardigan/n02113186_4589,n02113186_4589,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4591.jpg,n02113186_4591,n02113186,Annotation/n02113186-Cardigan/n02113186_4591,n02113186_4591,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4628.jpg,n02113186_4628,n02113186,Annotation/n02113186-Cardigan/n02113186_4628,n02113186_4628,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4711.jpg,n02113186_4711,n02113186,Annotation/n02113186-Cardigan/n02113186_4711,n02113186_4711,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4760.jpg,n02113186_4760,n02113186,Annotation/n02113186-Cardigan/n02113186_4760,n02113186_4760,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_478.jpg,n02113186_478,n02113186,Annotation/n02113186-Cardigan/n02113186_478,n02113186_478,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4859.jpg,n02113186_4859,n02113186,Annotation/n02113186-Cardigan/n02113186_4859,n02113186_4859,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4902.jpg,n02113186_4902,n02113186,Annotation/n02113186-Cardigan/n02113186_4902,n02113186_4902,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4924.jpg,n02113186_4924,n02113186,Annotation/n02113186-Cardigan/n02113186_4924,n02113186_4924,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_4976.jpg,n02113186_4976,n02113186,Annotation/n02113186-Cardigan/n02113186_4976,n02113186_4976,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_50.jpg,n02113186_50,n02113186,Annotation/n02113186-Cardigan/n02113186_50,n02113186_50,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_5242.jpg,n02113186_5242,n02113186,Annotation/n02113186-Cardigan/n02113186_5242,n02113186_5242,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_5340.jpg,n02113186_5340,n02113186,Annotation/n02113186-Cardigan/n02113186_5340,n02113186_5340,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_5618.jpg,n02113186_5618,n02113186,Annotation/n02113186-Cardigan/n02113186_5618,n02113186_5618,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_5819.jpg,n02113186_5819,n02113186,Annotation/n02113186-Cardigan/n02113186_5819,n02113186_5819,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_5833.jpg,n02113186_5833,n02113186,Annotation/n02113186-Cardigan/n02113186_5833,n02113186_5833,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_5841.jpg,n02113186_5841,n02113186,Annotation/n02113186-Cardigan/n02113186_5841,n02113186_5841,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6058.jpg,n02113186_6058,n02113186,Annotation/n02113186-Cardigan/n02113186_6058,n02113186_6058,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_612.jpg,n02113186_612,n02113186,Annotation/n02113186-Cardigan/n02113186_612,n02113186_612,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6173.jpg,n02113186_6173,n02113186,Annotation/n02113186-Cardigan/n02113186_6173,n02113186_6173,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6194.jpg,n02113186_6194,n02113186,Annotation/n02113186-Cardigan/n02113186_6194,n02113186_6194,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6300.jpg,n02113186_6300,n02113186,Annotation/n02113186-Cardigan/n02113186_6300,n02113186_6300,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6408.jpg,n02113186_6408,n02113186,Annotation/n02113186-Cardigan/n02113186_6408,n02113186_6408,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6415.jpg,n02113186_6415,n02113186,Annotation/n02113186-Cardigan/n02113186_6415,n02113186_6415,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6418.jpg,n02113186_6418,n02113186,Annotation/n02113186-Cardigan/n02113186_6418,n02113186_6418,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6477.jpg,n02113186_6477,n02113186,Annotation/n02113186-Cardigan/n02113186_6477,n02113186_6477,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6499.jpg,n02113186_6499,n02113186,Annotation/n02113186-Cardigan/n02113186_6499,n02113186_6499,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6539.jpg,n02113186_6539,n02113186,Annotation/n02113186-Cardigan/n02113186_6539,n02113186_6539,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6547.jpg,n02113186_6547,n02113186,Annotation/n02113186-Cardigan/n02113186_6547,n02113186_6547,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6608.jpg,n02113186_6608,n02113186,Annotation/n02113186-Cardigan/n02113186_6608,n02113186_6608,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6775.jpg,n02113186_6775,n02113186,Annotation/n02113186-Cardigan/n02113186_6775,n02113186_6775,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_694.jpg,n02113186_694,n02113186,Annotation/n02113186-Cardigan/n02113186_694,n02113186_694,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6949.jpg,n02113186_6949,n02113186,Annotation/n02113186-Cardigan/n02113186_6949,n02113186_6949,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_6992.jpg,n02113186_6992,n02113186,Annotation/n02113186-Cardigan/n02113186_6992,n02113186_6992,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7114.jpg,n02113186_7114,n02113186,Annotation/n02113186-Cardigan/n02113186_7114,n02113186_7114,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7145.jpg,n02113186_7145,n02113186,Annotation/n02113186-Cardigan/n02113186_7145,n02113186_7145,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7159.jpg,n02113186_7159,n02113186,Annotation/n02113186-Cardigan/n02113186_7159,n02113186_7159,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7215.jpg,n02113186_7215,n02113186,Annotation/n02113186-Cardigan/n02113186_7215,n02113186_7215,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7220.jpg,n02113186_7220,n02113186,Annotation/n02113186-Cardigan/n02113186_7220,n02113186_7220,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7231.jpg,n02113186_7231,n02113186,Annotation/n02113186-Cardigan/n02113186_7231,n02113186_7231,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7308.jpg,n02113186_7308,n02113186,Annotation/n02113186-Cardigan/n02113186_7308,n02113186_7308,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7353.jpg,n02113186_7353,n02113186,Annotation/n02113186-Cardigan/n02113186_7353,n02113186_7353,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_741.jpg,n02113186_741,n02113186,Annotation/n02113186-Cardigan/n02113186_741,n02113186_741,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7443.jpg,n02113186_7443,n02113186,Annotation/n02113186-Cardigan/n02113186_7443,n02113186_7443,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_748.jpg,n02113186_748,n02113186,Annotation/n02113186-Cardigan/n02113186_748,n02113186_748,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7480.jpg,n02113186_7480,n02113186,Annotation/n02113186-Cardigan/n02113186_7480,n02113186_7480,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7600.jpg,n02113186_7600,n02113186,Annotation/n02113186-Cardigan/n02113186_7600,n02113186_7600,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7608.jpg,n02113186_7608,n02113186,Annotation/n02113186-Cardigan/n02113186_7608,n02113186_7608,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_7676.jpg,n02113186_7676,n02113186,Annotation/n02113186-Cardigan/n02113186_7676,n02113186_7676,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_8414.jpg,n02113186_8414,n02113186,Annotation/n02113186-Cardigan/n02113186_8414,n02113186_8414,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_8678.jpg,n02113186_8678,n02113186,Annotation/n02113186-Cardigan/n02113186_8678,n02113186_8678,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_8794.jpg,n02113186_8794,n02113186,Annotation/n02113186-Cardigan/n02113186_8794,n02113186_8794,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_8812.jpg,n02113186_8812,n02113186,Annotation/n02113186-Cardigan/n02113186_8812,n02113186_8812,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_8846.jpg,n02113186_8846,n02113186,Annotation/n02113186-Cardigan/n02113186_8846,n02113186_8846,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_8932.jpg,n02113186_8932,n02113186,Annotation/n02113186-Cardigan/n02113186_8932,n02113186_8932,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9000.jpg,n02113186_9000,n02113186,Annotation/n02113186-Cardigan/n02113186_9000,n02113186_9000,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9024.jpg,n02113186_9024,n02113186,Annotation/n02113186-Cardigan/n02113186_9024,n02113186_9024,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9063.jpg,n02113186_9063,n02113186,Annotation/n02113186-Cardigan/n02113186_9063,n02113186_9063,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9116.jpg,n02113186_9116,n02113186,Annotation/n02113186-Cardigan/n02113186_9116,n02113186_9116,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9207.jpg,n02113186_9207,n02113186,Annotation/n02113186-Cardigan/n02113186_9207,n02113186_9207,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9208.jpg,n02113186_9208,n02113186,Annotation/n02113186-Cardigan/n02113186_9208,n02113186_9208,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9579.jpg,n02113186_9579,n02113186,Annotation/n02113186-Cardigan/n02113186_9579,n02113186_9579,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9615.jpg,n02113186_9615,n02113186,Annotation/n02113186-Cardigan/n02113186_9615,n02113186_9615,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9666.jpg,n02113186_9666,n02113186,Annotation/n02113186-Cardigan/n02113186_9666,n02113186_9666,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9807.jpg,n02113186_9807,n02113186,Annotation/n02113186-Cardigan/n02113186_9807,n02113186_9807,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9809.jpg,n02113186_9809,n02113186,Annotation/n02113186-Cardigan/n02113186_9809,n02113186_9809,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_982.jpg,n02113186_982,n02113186,Annotation/n02113186-Cardigan/n02113186_982,n02113186_982,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9895.jpg,n02113186_9895,n02113186,Annotation/n02113186-Cardigan/n02113186_9895,n02113186_9895,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9902.jpg,n02113186_9902,n02113186,Annotation/n02113186-Cardigan/n02113186_9902,n02113186_9902,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9924.jpg,n02113186_9924,n02113186,Annotation/n02113186-Cardigan/n02113186_9924,n02113186_9924,n02113186,Cardigan,112
Images/n02113186-Cardigan/n02113186_9935.jpg,n02113186_9935,n02113186,Annotation/n02113186-Cardigan/n02113186_9935,n02113186_9935,n02113186,Cardigan,112
Images/n02113624-toy_poodle/n02113624_1008.jpg,n02113624_1008,n02113624,Annotation/n02113624-toy_poodle/n02113624_1008,n02113624_1008,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_10203.jpg,n02113624_10203,n02113624,Annotation/n02113624-toy_poodle/n02113624_10203,n02113624_10203,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1023.jpg,n02113624_1023,n02113624,Annotation/n02113624-toy_poodle/n02113624_1023,n02113624_1023,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1050.jpg,n02113624_1050,n02113624,Annotation/n02113624-toy_poodle/n02113624_1050,n02113624_1050,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1063.jpg,n02113624_1063,n02113624,Annotation/n02113624-toy_poodle/n02113624_1063,n02113624_1063,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1077.jpg,n02113624_1077,n02113624,Annotation/n02113624-toy_poodle/n02113624_1077,n02113624_1077,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1178.jpg,n02113624_1178,n02113624,Annotation/n02113624-toy_poodle/n02113624_1178,n02113624_1178,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1220.jpg,n02113624_1220,n02113624,Annotation/n02113624-toy_poodle/n02113624_1220,n02113624_1220,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1293.jpg,n02113624_1293,n02113624,Annotation/n02113624-toy_poodle/n02113624_1293,n02113624_1293,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1302.jpg,n02113624_1302,n02113624,Annotation/n02113624-toy_poodle/n02113624_1302,n02113624_1302,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1461.jpg,n02113624_1461,n02113624,Annotation/n02113624-toy_poodle/n02113624_1461,n02113624_1461,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1559.jpg,n02113624_1559,n02113624,Annotation/n02113624-toy_poodle/n02113624_1559,n02113624_1559,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1576.jpg,n02113624_1576,n02113624,Annotation/n02113624-toy_poodle/n02113624_1576,n02113624_1576,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1582.jpg,n02113624_1582,n02113624,Annotation/n02113624-toy_poodle/n02113624_1582,n02113624_1582,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1596.jpg,n02113624_1596,n02113624,Annotation/n02113624-toy_poodle/n02113624_1596,n02113624_1596,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1606.jpg,n02113624_1606,n02113624,Annotation/n02113624-toy_poodle/n02113624_1606,n02113624_1606,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1639.jpg,n02113624_1639,n02113624,Annotation/n02113624-toy_poodle/n02113624_1639,n02113624_1639,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_166.jpg,n02113624_166,n02113624,Annotation/n02113624-toy_poodle/n02113624_166,n02113624_166,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1756.jpg,n02113624_1756,n02113624,Annotation/n02113624-toy_poodle/n02113624_1756,n02113624_1756,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1785.jpg,n02113624_1785,n02113624,Annotation/n02113624-toy_poodle/n02113624_1785,n02113624_1785,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1801.jpg,n02113624_1801,n02113624,Annotation/n02113624-toy_poodle/n02113624_1801,n02113624_1801,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1804.jpg,n02113624_1804,n02113624,Annotation/n02113624-toy_poodle/n02113624_1804,n02113624_1804,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1832.jpg,n02113624_1832,n02113624,Annotation/n02113624-toy_poodle/n02113624_1832,n02113624_1832,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1844.jpg,n02113624_1844,n02113624,Annotation/n02113624-toy_poodle/n02113624_1844,n02113624_1844,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1879.jpg,n02113624_1879,n02113624,Annotation/n02113624-toy_poodle/n02113624_1879,n02113624_1879,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_189.jpg,n02113624_189,n02113624,Annotation/n02113624-toy_poodle/n02113624_189,n02113624_189,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_1929.jpg,n02113624_1929,n02113624,Annotation/n02113624-toy_poodle/n02113624_1929,n02113624_1929,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2019.jpg,n02113624_2019,n02113624,Annotation/n02113624-toy_poodle/n02113624_2019,n02113624_2019,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_213.jpg,n02113624_213,n02113624,Annotation/n02113624-toy_poodle/n02113624_213,n02113624_213,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2223.jpg,n02113624_2223,n02113624,Annotation/n02113624-toy_poodle/n02113624_2223,n02113624_2223,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2224.jpg,n02113624_2224,n02113624,Annotation/n02113624-toy_poodle/n02113624_2224,n02113624_2224,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_223.jpg,n02113624_223,n02113624,Annotation/n02113624-toy_poodle/n02113624_223,n02113624_223,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2240.jpg,n02113624_2240,n02113624,Annotation/n02113624-toy_poodle/n02113624_2240,n02113624_2240,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2242.jpg,n02113624_2242,n02113624,Annotation/n02113624-toy_poodle/n02113624_2242,n02113624_2242,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2244.jpg,n02113624_2244,n02113624,Annotation/n02113624-toy_poodle/n02113624_2244,n02113624_2244,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2258.jpg,n02113624_2258,n02113624,Annotation/n02113624-toy_poodle/n02113624_2258,n02113624_2258,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2270.jpg,n02113624_2270,n02113624,Annotation/n02113624-toy_poodle/n02113624_2270,n02113624_2270,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2305.jpg,n02113624_2305,n02113624,Annotation/n02113624-toy_poodle/n02113624_2305,n02113624_2305,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2308.jpg,n02113624_2308,n02113624,Annotation/n02113624-toy_poodle/n02113624_2308,n02113624_2308,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2311.jpg,n02113624_2311,n02113624,Annotation/n02113624-toy_poodle/n02113624_2311,n02113624_2311,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_239.jpg,n02113624_239,n02113624,Annotation/n02113624-toy_poodle/n02113624_239,n02113624_239,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2427.jpg,n02113624_2427,n02113624,Annotation/n02113624-toy_poodle/n02113624_2427,n02113624_2427,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2508.jpg,n02113624_2508,n02113624,Annotation/n02113624-toy_poodle/n02113624_2508,n02113624_2508,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2521.jpg,n02113624_2521,n02113624,Annotation/n02113624-toy_poodle/n02113624_2521,n02113624_2521,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_253.jpg,n02113624_253,n02113624,Annotation/n02113624-toy_poodle/n02113624_253,n02113624_253,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2595.jpg,n02113624_2595,n02113624,Annotation/n02113624-toy_poodle/n02113624_2595,n02113624_2595,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2609.jpg,n02113624_2609,n02113624,Annotation/n02113624-toy_poodle/n02113624_2609,n02113624_2609,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2639.jpg,n02113624_2639,n02113624,Annotation/n02113624-toy_poodle/n02113624_2639,n02113624_2639,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_265.jpg,n02113624_265,n02113624,Annotation/n02113624-toy_poodle/n02113624_265,n02113624_265,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2727.jpg,n02113624_2727,n02113624,Annotation/n02113624-toy_poodle/n02113624_2727,n02113624_2727,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_274.jpg,n02113624_274,n02113624,Annotation/n02113624-toy_poodle/n02113624_274,n02113624_274,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2784.jpg,n02113624_2784,n02113624,Annotation/n02113624-toy_poodle/n02113624_2784,n02113624_2784,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2785.jpg,n02113624_2785,n02113624,Annotation/n02113624-toy_poodle/n02113624_2785,n02113624_2785,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2816.jpg,n02113624_2816,n02113624,Annotation/n02113624-toy_poodle/n02113624_2816,n02113624_2816,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_288.jpg,n02113624_288,n02113624,Annotation/n02113624-toy_poodle/n02113624_288,n02113624_288,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2883.jpg,n02113624_2883,n02113624,Annotation/n02113624-toy_poodle/n02113624_2883,n02113624_2883,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2905.jpg,n02113624_2905,n02113624,Annotation/n02113624-toy_poodle/n02113624_2905,n02113624_2905,n02113624,toy_poodle,113
Images/n02113624-toy_poodle/n02113624_2908.jpg,n02113624_2908,n02113624,Annotation/n02113624-toy_poodle/n02113624_2908,n02113624_2908,n02113624,toy_poodle,113
